artist_name,track_name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,time_signature,genre
Elina,Free,60,0.627,0.213,10,-12.634,1,0.0349,0.877,,0.204,0.18,92.054,199463,4,Pop
Bratty,tdbn,53,0.594,0.681,1,-8.67,0,0.038,0.0548,0.19,0.0786,0.65,76.972,199173,4,Indie_Alt
Proux,Funk Express,27,0.726,0.872,5,-7.641,0,0.0631,0.000243,0.162,0.144,0.578,123.999,110313,4,Indie_Alt
Suray Sertin,Super Good Times,50,0.837,0.518,6,-8.914,1,0.333,0.318,0.082,0.101,0.247,115.06,221217,4,Indie_Alt
Zero 9:36,In My Hands,49,0.411,0.889,,-4.224,0,0.155,0.000664,,0.139,0.589,196.163,164191,4,Rock
EARTHGANG,Options (with Wale),55,0.778,0.713,1,-5.852,1,0.289,0.0452,,0.0405,0.321,140.024,154253,4,HipHop
HELLYEAH,Moth,54,0.241,0.923,8,-3.495,1,0.0529,0.000446,,0.22,0.451,172.046,291132,3,Metal
System Of A Down,Chop Suey!,80,0.417,0.934,7,-3.908,0,0.119,0.000278,0.0015,0.132,0.287,127.066,210240,4,Metal
phem,congratulations,51,0.457,0.764,5,-6.419,0,0.193,0.0258,0.00000198,0.0721,0.61,129.514,132371,5,Rock
Royal Tusk,Curse the Weather,47,0.311,0.884,11,-4.313,1,0.0703,0.000133,0.0265,0.124,0.364,131.733,223560,4,Alt_Music
Carlie Hanson,Gucci Knife (feat. MASN),20,0.68,0.623,11,-6.657,0,0.0464,0.055,,0.596,0.379,145.002,151642,4,Pop
Caravan,In The Land Of Grey & Pink,42,0.658,0.3,2,-15.568,1,0.0726,0.341,0.0014,0.193,0.594,84.78,298840,4,Rock
Ron Gallo,CAN WE STILL BE FRIENDS? - Sports Remix,30,0.759,0.617,9,-8.984,0,0.0781,0.0386,0.00119,0.103,0.507,106.639,166853,4,Indie_Alt
Eminem,Lose Yourself,76,0.686,0.735,2,-4.616,1,0.264,0.00921,0.00066,0.342,0.0596,171.355,322227,4,HipHop
"Louise Farrenc, David Berlin, Benjamin Martin","Cello Sonata in B-Flat Major, Op. 46: II. Andante sostenuto",37,0.252,0.034,3,-29.298,1,0.0407,0.971,0.928,0.112,0.147,118.01,5.53555,3,Instrumental
Never Not Nothing,Me.TV (feat. Bobby Gillespie),32,0.507,0.803,6,-6.555,0,0.0606,0.00212,0.571,0.507,0.312,140.047,214286,4,Rock
Smallpools,the answer,53,0.659,0.931,2,-4.957,0,0.0326,0.0182,0.0000363,0.347,0.861,115.965,170667,4,Pop
Rhys Lewis,Under The Sun - Acoustic,44,0.907,0.333,4,-11.178,1,0.079,0.896,,0.332,0.615,105.896,190960,4,Pop
Twin Atlantic,Barcelona,43,0.561,0.789,10,-5.297,1,0.0401,0.000168,,0.106,0.149,96.994,275960,4,Rock
"Mani Sharma, Amit Heri, Bombay Jayashri, Nandini Srikar, Ranjani Ramakrishnan",Jagado Dharana,17,0.613,0.468,2,-18.152,1,0.0464,0.0572,0.0321,0.0932,0.461,104.997,6.770933333,4,Acoustic/Folk
DJ Khaled,POPSTAR (feat. Drake),84,0.8,0.56,5,-4.818,0,0.261,0.057,,0.134,0.45,163.071,200221,4,Pop
MC Lyte,Poor Georgie,44,0.837,0.688,10,-7.307,0,0.216,0.0329,,0.0999,0.708,95.565,270093,4,HipHop
"Duke Ellington, John Coltrane",My Little Brown Book,,0.514,0.0814,,-17.149,0,0.0361,0.978,0.00873,0.219,0.232,64.97,5.386666667,3,Instrumental
Red Hot Chili Peppers,Nobody Weird Like Me - Remastered,53,0.167,0.975,2,-4.279,1,0.216,0.000169,0.0161,0.172,0.0918,199.06,229960,4,Rock
Tiberius b,Big Deal,43,0.696,0.571,1,-5.472,1,0.0545,0.0285,,0.0917,0.456,136.036,258337,4,Alt_Music
Heart of Somebody,Caroline Spence,,0.631,0.461,11,-7.912,1,0.0246,0.417,0.0000164,0.099,0.455,105.872,3.534216667,4,Acoustic/Folk
Disclosure,Latch,72,0.503,0.727,1,-5.456,1,0.167,0.0159,0.0000945,0.0895,0.521,121.985,255632,4,Pop
Peach Pit,Tommy's Party,68,0.565,0.438,7,-8.722,1,0.0311,0.122,0.0469,0.108,0.211,133.949,361760,4,Indie_Alt
311,Good Feeling,55,0.687,0.898,4,-3.926,0,0.0464,0.00127,0.000444,0.0743,0.436,100.014,203913,4,Rock
Tame Impala,Lost In Yesterday,71,0.569,0.84,1,-4.123,1,0.118,0.0295,0.000118,0.0995,0.749,183.059,249587,3,Indie_Alt
Margaret Walker,We Have Been Believers,4,0.619,0.0948,10,-23.295,0,0.723,0.653,,0.374,0.306,79.57,210160,3,HipHop
Latto,Step It Up,59,0.961,0.617,11,-5.76,1,0.344,0.26,,0.149,0.734,125.009,161280,4,HipHop
"Mahendra Kapoor, Pamela Chopra, S.K.Mahan",Jag Gaya Jag Gaya,9,0.397,0.529,4,-12.683,1,0.0824,0.914,0.000192,0.322,0.46,106.779,6.883333333,4,Bollywood
Rafferty,Apple Pie,50,0.633,0.925,5,-4.767,0,0.0976,0.017,0.000149,0.0889,0.472,117.049,179447,4,Rock
CHUNG HA,Demente - Spanish Version,58,0.802,0.852,7,-1.851,1,0.0604,0.0404,0.000437,0.0539,0.685,100.029,163799,4,Pop
Pink Floyd,Comfortably Numb,73,0.472,0.366,11,-12.595,0,0.0286,0.15,0.308,0.0837,0.171,127.167,382297,4,Rock
Sleep,Dragonaut,53,0.352,0.65,5,-13.169,1,0.0415,0.00254,0.286,0.174,0.464,123.607,343160,4,Metal
PinkPantheress,Break it off,75,0.577,0.788,11,-6.737,0,0.0977,0.014,0.00000256,0.123,0.644,172.926,93970,4,Pop
Edgar Winter's White Trash,Keep Playin' That Rock 'n' Roll,16,0.695,0.864,9,-9.509,1,0.0344,0.0935,,0.222,0.962,129.613,224707,4,Blues
Smackbound,Drive It Like You Stole It,41,0.564,0.949,2,-5.184,1,0.0506,0.000543,0.000174,0.17,0.258,105.017,216213,4,Metal
Noah And The Whale,L.I.F.E.G.O.E.S.O.N.,51,0.608,0.745,4,-5.82,1,0.0354,0.205,,0.342,0.595,82.003,226947,4,Indie_Alt
girlfriends,Eyes Wide Shut,49,0.492,0.75,8,-5.014,1,0.0526,0.000307,0.0000342,0.0996,0.25,172.116,181241,4,Rock
Electric Light Orchestra,Rock 'N' Roll Is King,43,0.366,0.73,9,-12.746,1,0.0668,0.423,0.00000431,0.163,0.729,160.093,3.75,4,Rock
Froth,Passing Thing,29,0.404,0.926,9,-4.471,1,0.0722,0.0072,0.901,0.109,0.348,166.761,291740,4,Indie_Alt
T. Rex,Cosmic Dancer,58,0.363,0.803,,-8.089,1,0.06,0.0117,0.00601,0.189,0.718,156.047,266533,4,Alt_Music
Talking Heads,(Nothing But) Flowers,45,0.603,0.848,4,-5.364,0,0.0423,0.0628,0.000133,0.211,0.897,120.764,333000,4,Rock
Doja Cat,Need To Know,86,0.664,0.609,1,-6.509,1,0.0707,0.304,,0.0926,0.194,130.041,3.509333333,4,Pop
Matt McGhee,These Exchanges,18,0.85,0.751,1,-3.524,0,0.294,0.124,,0.0859,0.733,100.021,134587,4,HipHop
Sam Flax,Fire Doesn't Burn Itself,35,0.547,0.757,6,-2.479,0,0.0362,0.000577,0.197,0.0789,0.335,112.919,327489,4,Pop
Lindemann,Platz Eins,53,0.546,0.916,11,-6.737,0,0.0401,0.000282,0.0382,0.0401,0.411,119.997,235413,4,Metal
Entombed,"To Ride, Shoot Straight and Speak the Truth",40,0.166,0.995,6,-5.137,0,0.161,0.0000352,0.859,0.639,0.0382,111.763,190813,4,Metal
Bud Powell,Blues In The Closet,31,0.697,0.134,,-19.991,1,0.0545,0.862,0.937,0.1,0.416,96.519,180533,4,Blues
Blanco White,We Know Who U R - Recorded at Spotify Studios NYC,,0.351,0.293,5,-11.491,0,0.029,0.688,0.0101,0.111,0.211,146.868,3.70471667,4,Acoustic/Folk
Opeth,Heart in Hand,43,0.457,0.911,9,-6.835,1,0.0956,0.00011,0.143,0.339,0.205,120.016,509600,4,Metal
The Flaming Lips,She Don't Use Jelly,60,0.33,0.556,7,-11.494,1,0.0796,0.207,0.0000439,0.315,0.506,173.828,222279,4,Indie_Alt
Westlife,If I Let You Go - Radio Edit,14,0.579,0.697,,-4.255,1,0.0287,0.00575,,0.0775,0.64,181.995,3.692216667,4,Pop
Classic Case,Hospitalized,35,0.432,0.965,2,-3.673,0,0.0954,0.000025,,0.348,0.396,96.508,181400,4,Rock
Sultan of the Disco,Waiting For Your Calling Back,18,0.782,0.722,9,-4.803,0,0.0596,0.227,0.00000686,0.0993,0.782,120.009,238758,4,Rock
Fallstar,Cloud Chamber,38,0.32,0.887,6,-5.11,1,0.0509,0.0000664,0.00000494,0.348,0.431,175.088,255857,4,Rock
Slush Puppy,Juliette,56,0.463,0.473,2,-9.581,1,0.0493,0.0302,,0.213,0.499,165.305,170625,4,Indie_Alt
Melody's Echo Chamber,I Follow You,50,0.41,0.78,9,-4.941,0,0.0327,0.0174,0.408,0.233,0.727,100.452,215587,4,Indie_Alt
Lucia & The Best Boys,Blueheart,29,0.348,0.726,,-4.73,1,0.0449,0.000363,0.000142,0.383,0.661,182.587,169164,4,Indie_Alt
Avelino,Demons,51,0.923,0.633,1,-7.226,0,0.315,0.0136,,0.861,0.727,136.991,133080,4,HipHop
Metallica,Whiplash - Remastered,56,0.384,0.916,4,-6.468,0,0.0983,0.000611,0.422,0.14,0.192,158.042,248547,4,Metal
Robert Johnson,Come On In My Kitchen,42,0.556,0.0643,10,-15.305,0,0.175,0.927,0.00000237,0.0991,0.283,81.673,172307,4,Blues
Jacqueline Tucci,Sweeter Things,25,0.589,0.676,2,-5.061,1,0.0284,0.0976,,0.324,0.632,108.008,143856,4,Alt_Music
ONE OK ROCK,Renegades,68,0.536,0.857,5,-4.254,0,0.0614,0.000849,0.000151,0.152,0.332,153.943,244538,4,Pop
The Breeders,Cannonball,66,0.502,0.758,3,-9.76,1,0.0407,0.00915,0.783,0.284,0.729,112.499,213693,4,Alt_Music
Petter Bergander Trio,One Night At Fasching,52,0.514,0.186,,-18.769,1,0.0342,0.885,0.765,0.099,0.414,114.744,4.304216667,3,Instrumental
Creedence Clearwater Revival,Green River,68,0.702,0.772,9,-9.677,1,0.0277,0.0312,0.00837,0.0809,0.973,141.694,154120,4,Rock
Skinny Atlas,you never meant it,46,0.792,0.551,7,-5.769,1,0.037,0.307,,0.101,0.45,103.967,117692,4,HipHop
Lisel,In the Dome,13,0.317,0.479,2,-10.785,1,0.0341,0.835,0.543,0.0978,0.112,88.383,176695,4,Indie_Alt
PJ Harding,Dear August,70,0.643,0.324,,-7.817,1,0.0338,0.8,,0.111,0.444,147.019,200940,4,Pop
RALPH TV,Making Movements,33,0.647,0.701,9,-10.689,0,0.0497,0.407,0.808,0.144,0.369,120.048,293900,4,Indie_Alt
Britney Spears,Lace and Leather,43,0.863,0.586,7,-6.512,1,0.0617,0.0074,0.000646,0.103,0.823,111.968,2.792666667,4,Pop
Yung Heazy,Someday,26,0.518,0.568,9,-10.301,1,0.0575,0.00405,,0.212,0.405,159.832,230665,4,Indie_Alt
Will Smith,Gettin' Jiggy Wit It,71,0.881,0.874,6,-4.505,1,0.139,0.0175,0.00000114,0.154,0.858,107.891,227933,4,HipHop
Slow Pulp,Idaho,53,0.543,0.608,9,-6.708,1,0.0311,0.119,0.00094,0.338,0.368,141.023,245843,4,Indie_Alt
Dierks Bentley,Come A Little Closer,54,0.579,0.57,5,-5.869,1,0.0227,0.0644,0.00636,0.105,0.368,80.028,4.69955,4,Country
Mazzy Star,Fade Into You,73,0.42,0.33,9,-13.925,1,0.0275,0.245,0.000679,0.0677,0.175,157.143,295600,3,Rock
The Strokes,The End Has No End,55,0.531,0.66,1,-3.725,1,0.0335,0.000833,0.855,0.226,0.533,136.027,185560,4,Indie_Alt
Zuzu Bollin,Why Don't You Eat Where You Slept Last Night?,37,0.606,0.393,10,-16.296,1,0.0506,0.736,0.69,0.0823,0.832,131.863,174133,4,Blues
Eddie 9V,3AM in Chicago,24,0.614,0.545,5,-9.036,0,0.064,0.483,0.000678,0.203,0.68,145.173,216787,4,Blues
Britney Spears,Break the Ice,62,0.712,0.911,5,-3.866,0,0.0445,0.689,0.00000802,0.107,0.85,117.533,3.26755,4,Pop
King Tuff,Neverending Sunshine,36,0.158,0.893,,-6.4,1,0.129,0.00782,0.00544,0.119,0.607,170.233,220037,4,Indie_Alt
Marta Jobim,Passing Rain,51,0.53,0.108,9,-17.208,1,0.0663,0.993,0.94,0.104,0.255,137.02,3.045833333,4,Instrumental
Sir Simon,A Little Less Bored,38,0.614,0.806,5,-9.142,1,0.0679,0.267,0.0796,0.109,0.746,164.074,193000,4,Indie_Alt
Kool Moe Dee,No Respect,32,0.754,0.558,11,-10.605,0,0.3,0.0002,0.0000741,0.0466,0.678,204.065,324000,4,HipHop
Jorn,Lonely Nights,36,0.503,0.881,4,-7.909,1,0.0448,0.0000245,0.00902,0.324,0.408,132.302,228850,4,Metal
SpotemGottem,No Tik Tok,6,0.81,0.372,5,-8.965,1,0.402,0.00846,0.0000236,0.193,0.254,160.024,94385,4,HipHop
Lucero,Outrun the Moon,37,0.566,0.659,6,-6.157,0,0.0329,0.00232,0.0637,0.0923,0.319,122.005,298847,4,Rock
Figueroa,Back to the Stars,35,0.417,0.569,4,-7.56,1,0.0303,0.000302,0.606,0.104,0.0352,140.02,366957,4,Alt_Music
Paradise Lost,Embers Fire,37,0.121,0.685,,-9.661,1,0.0361,0.00103,0.0222,0.112,0.249,87.24,284360,4,Metal
Nirvana,The Man Who Sold The World,74,0.483,0.753,1,-8.937,0,0.0832,0.425,0.000142,0.257,0.42,115.102,261093,4,Rock
Gotye,Somebody That I Used To Know,80,0.865,0.521,,-6.932,1,0.0371,0.548,0.000115,0.0989,0.748,129.059,244885,4,Pop
Porter Robinson,Look at the Sky,65,0.568,0.564,6,-8.231,1,0.0273,0.0105,0.000127,0.0766,0.385,115.059,309986,4,Pop
Nirvana,School,59,0.21,0.943,4,-7.656,1,0.0785,0.0000115,0.493,0.0739,0.13,164.844,162116,4,Rock
sunflwr,kawamurra,27,0.98,0.529,11,-9.665,0,0.219,0.165,0.0773,0.0887,0.285,126.004,219524,4,Pop
Sugar Ray,When It's Over - David Kahne Main,58,0.675,0.775,4,-5.772,1,0.0522,0.0387,,0.383,0.933,99.945,217853,4,Rock
Bebe Rexha,Meant to Be (feat. Florida Georgia Line),78,0.643,0.783,10,-6.458,1,0.0856,0.047,,0.083,0.579,154.084,163870,4,Pop
The Fabulous Thunderbirds,Scratch My Back,53,0.775,0.499,4,-7.181,1,0.0415,0.496,0.0219,0.114,0.862,121.056,232707,4,Blues
Nothing More,Go To War,61,0.461,0.892,6,-4.807,0,0.0901,0.00187,0.00000134,0.0942,0.35,137.35,245196,4,Rock
Nathan Goshen,Thinking About It (Let It Go) - KVR Remix,37,0.693,0.763,4,-7.077,0,0.0299,0.0143,,0.154,0.578,100.985,183564,4,Pop
Estrellita De Palma,Qué bonito es el querer,23,0.488,0.428,10,-10.037,0,0.0438,0.873,,0.611,0.906,121.504,126840,4,Pop
The Rolling Stones,Out Of Control,53,0.742,0.56,9,-7.905,1,0.0424,0.325,0.0378,0.538,0.715,122.202,283840,4,Rock
FEWS,More Than Ever,34,0.379,0.966,9,-2.59,0,0.169,0.0000767,0.565,0.357,0.478,166.153,199863,4,Alt_Music
Cream,White Room,72,0.553,0.576,,-13.458,1,0.0304,0.191,0.00664,0.0365,0.457,109.827,298333,4,Rock
The Dangerous Summer,Fuck Them All,55,0.539,0.887,2,-6.935,1,0.037,0.0161,0.00000418,0.267,0.448,100.017,196800,4,Rock
Ed Sheeran,Happier - Acoustic,60,0.493,0.4,,-8.117,1,0.0261,0.0425,0.00000147,0.133,0.15,91.004,3.43681667,4,Acoustic/Folk
"Amitabh Bachchan, Mukesh",Kabhi Kabhi Mere Dil Mein (with Dialogues),16,0.437,0.316,4,-9.054,1,0.0376,0.833,,0.276,0.53,110.166,5.49645,4,Bollywood
Greentea Peng,Hu Man,62,0.684,0.638,9,-8.279,0,0.0585,0.393,0.0000035,0.103,0.692,126.959,203240,4,Alt_Music
Death From Above 1979,Virgins,41,0.334,0.957,,-2.189,1,0.0737,0.0000394,,0.212,0.418,90.071,188280,4,Rock
Hippie Hourrah,La guerre,2,0.61,0.766,,-8.266,1,0.0267,0.000559,0.174,0.0887,0.932,118.013,271467,4,Indie_Alt
Kris Barras Band,Ignite (Light It Up),37,0.604,0.818,6,-6.083,1,0.0379,0.00335,0.00103,0.0411,0.697,102.993,196104,4,Rock
Buck Owens,Love's Gonna Live Here,50,0.621,0.552,8,-6.986,1,0.0242,0.464,0.00135,0.0735,0.969,92.668,2.069116667,4,Country
Sense Field,Dreams,23,0.505,0.659,3,-12.146,1,0.0256,0.0321,0.00986,0.116,0.461,101.53,262600,1,Rock
For Those I Love,You Stayed / To Live,42,0.586,0.915,6,-5.39,0,0.07,0.00759,0.00559,0.326,0.211,134.976,327107,4,Alt_Music
A Day To Remember,All I Want,64,0.349,0.981,2,-3.228,0,0.141,0.0000258,,0.343,0.207,160.042,202640,4,Rock
Karma To Burn,Fifty Seven,42,0.282,0.963,11,-5.558,1,0.0584,0.000651,0.566,0.338,0.643,96.155,266124,4,Metal
George Ezra,Blame It on Me,68,0.537,0.757,3,-3.374,1,0.0274,0.473,,0.341,0.421,103.882,196400,4,Pop
Cranes,Jewel,41,0.707,0.658,3,-13.442,0,0.0296,0.19,0.543,0.0908,0.955,117.73,185227,4,Indie_Alt
The Easybeats,Friday On My Mind,57,0.374,0.991,9,-1.101,1,0.0813,0.38,0.000719,0.0929,0.51,95.105,2.72155,4,Rock
Drake,Laugh Now Cry Later (feat. Lil Durk),86,0.761,0.518,,-8.871,1,0.134,0.244,0.0000347,0.107,0.522,133.976,261493,4,HipHop
Wooden Shjips,Staring At The Sun,49,0.556,0.546,9,-13.215,1,0.0285,0.117,0.845,0.115,0.427,91.887,447999,4,Indie_Alt
T.I.,What You Know,63,0.551,0.81,11,-4.365,1,0.0344,0.0155,,0.169,0.332,73.464,274333,4,HipHop
Kadialy Kouyate,Mansaya,29,0.601,0.305,5,-11.208,1,0.0486,0.922,0.874,0.0899,0.443,120.021,4.1157,4,Instrumental
Polo G,RAPSTAR,89,0.789,0.536,6,-6.862,1,0.242,0.41,,0.129,0.437,81.039,2.76543333,4,Pop
The Zombies,Care Of Cell 44,33,0.397,0.488,7,-10.011,1,0.0278,0.302,0.0047,0.108,0.353,130.055,236667,4,Rock
Roger Eno,Celeste,45,0.277,0.0456,10,-21.903,0,0.0529,0.984,0.928,0.107,0.0398,99.421,262920,3,Alt_Music
VED,Ett visst fängelse,18,0.546,0.918,8,-10.854,0,0.0328,0.063,0.946,0.403,0.956,90.103,277313,4,Indie_Alt
U2,One,76,0.392,0.534,,-8.793,1,0.0369,0.245,0.00104,0.155,0.325,181.305,276187,4,Rock
Tom Petty and the Heartbreakers,American Girl,75,0.55,0.824,2,-5.988,1,0.0334,0.448,0.000127,0.366,0.777,114.512,214733,4,Rock
Black Violin,Stereotypes,31,0.338,0.58,2,-8.703,0,0.0573,0.506,0.0000776,0.147,0.262,157.801,209667,4,HipHop
Sue Foley,The Ice Queen,38,0.488,0.408,4,-8.373,0,0.0432,0.756,0.00125,0.198,0.445,151.196,383133,3,Blues
LOSER,All I Need,27,0.374,0.815,8,-4.498,1,0.0374,0.000069,,0.287,0.501,172.099,184890,4,Rock
The Black Moods,Sunshine,44,0.252,0.978,11,-2.341,1,0.166,0.0000121,0.0000713,0.408,0.563,86.754,217060,4,Rock
Meshuggah,Bleed,60,0.242,0.998,3,-5.64,0,0.0895,0.00000812,0.88,0.284,0.18,114.831,442733,4,Metal
Stealers Wheel,Stuck In The Middle With You,72,0.82,0.575,7,-9.144,1,0.0408,0.0936,0.000135,0.109,0.964,123.765,208947,4,Rock
"Sting, Branford Marsalis, Royal Philharmonic Concert Orchestra, Steven Mercurio",Englishman In New York - Live In Berlin/2010,38,0.639,0.639,11,-7.976,0,0.0445,0.343,,0.95,0.545,104.899,4.647333333,4,Pop
Skating Polly,Hollywood Factory,30,0.605,0.722,11,-5.852,1,0.0517,0.47,0.000461,0.104,0.961,124.711,175053,4,Rock
Mono Death,Лето,30,0.532,0.582,7,-7.804,1,0.0321,0.188,0.429,0.108,0.366,150.124,216059,4,Indie_Alt
Bloc Party,Banquet - Phones Disco Edit,28,0.635,0.875,10,-8.536,0,0.0421,0.000722,0.111,0.483,0.934,149.98,324667,4,Alt_Music
The White Stripes,Seven Nation Army - The Glitch Mob Remix,66,0.701,0.844,4,-6.629,1,0.133,0.152,0.626,0.194,0.198,120.04,257022,4,Rock
Flõstate,Dream Dance,27,0.318,0.359,9,-8.549,0,0.0305,0.681,0.00799,0.0951,0.0397,127.747,227333,3,Pop
Beach Bunny,Cloud 9 (feat. Tegan and Sara),67,0.585,0.892,9,-4.466,1,0.0424,0.00108,,0.281,0.878,161.985,148207,4,Pop
Blur,Out of Time,51,0.529,0.455,,-8.603,1,0.0274,0.0424,0.00364,0.364,0.318,138.678,233373,4,Indie_Alt
D Double E,Trouble,48,0.745,0.482,1,-11.247,1,0.45,0.465,,0.0983,0.726,143.338,198042,4,HipHop
Metallica,All Nightmare Long,59,0.268,0.974,9,-2.948,1,0.114,0.00067,0.00106,0.0772,0.342,182.095,477027,4,Metal
The Bob Davis Group,A Nightingale Sang In Berkeley Square,48,0.375,0.119,3,-16.209,1,0.0382,0.986,0.953,0.098,0.294,96.837,3.098616667,4,Instrumental
"Hariharan, Sukhwinder Singh",Nahin Saamne Tu,47,0.455,0.247,7,-17.85,1,0.0333,0.13,0.000387,0.0718,0.0827,175.812,6.066216667,4,Bollywood
Butch Dawson,Hummer,38,0.783,0.678,,-7.149,0,0.0543,0.0144,0.00156,0.0734,0.101,147.056,93000,4,HipHop
Jagguar,Guessing in a Row,28,0.577,0.881,4,-5.961,1,0.039,0.291,0.000925,0.103,0.721,108.036,226944,4,Indie_Alt
Philip Sayce,Fits Me Good,29,0.523,0.963,8,-4.594,1,0.0713,0.000434,0.00115,0.416,0.489,128.007,171646,4,Blues
Two Feet,Never Enough,53,0.611,0.743,11,-4.272,0,0.0346,0.00244,,0.39,0.429,105.052,162787,4,Rock
Dire Straits,Money For Nothing,42,0.666,0.667,2,-9.305,0,0.0371,0.043,0.0005,0.074,0.679,134.219,8.51555,4,Rock
Justin Bieber,As I Am (feat. Khalid),79,0.608,0.547,11,-8.151,1,0.0368,0.131,,0.0974,0.108,99.947,174406,4,Pop
Sløtface,Luminous,27,0.426,0.538,10,-8.154,1,0.0367,0.00751,0.0031,0.0729,0.507,171.693,228507,4,Indie_Alt
my bloody valentine,only shallow,59,0.14,0.641,,-10.435,1,0.0422,0.000243,0.837,0.108,0.352,170.207,256573,4,Alt_Music
Twenty One Pilots,Shy Away,83,0.588,0.856,9,-5.242,0,0.0316,0.000818,0.0739,0.238,0.635,96.966,175044,4,Pop
PÆRISH,Journey of the Prairie King,50,0.325,0.865,8,-4.592,1,0.0507,0.000111,0.725,0.196,0.254,177.887,208974,4,Rock
Bleached,Shitty Ballet,27,0.761,0.273,9,-9.251,1,0.041,0.776,,0.0866,0.412,130.914,223173,4,Indie_Alt
Kills Birds,Volcano,38,0.274,0.984,7,-3.378,1,0.29,0.00155,0.0503,0.314,0.359,169.235,168824,4,Rock
SpotemGottem,Federal,55,0.723,0.616,5,-6.224,0,0.428,0.265,,0.106,0.411,81.914,128832,4,HipHop
The Only Ones,Another Girl Another Planet,51,0.325,0.838,1,-6.501,0,0.144,0.0327,0.00042,0.126,0.449,156.507,181173,4,Alt_Music
Leonard Peters,Five Years Ago,57,0.309,0.104,,-23.378,1,0.0428,0.976,0.918,0.149,0.0779,50.329,2.926783333,4,Instrumental
Egypt Central,Hunted,47,0.355,0.942,5,-3.374,0,0.108,0.0000987,0.00948,0.33,0.397,195.022,173399,3,Rock
Booker T. & the M.G.'s,Green Onions,68,0.816,0.514,10,-8.741,1,0.0339,0.767,0.949,0.0899,0.912,136.837,176333,4,Rock
The Roots,You Got Me,66,0.729,0.442,11,-8.106,0,0.285,0.151,,0.189,0.757,81.029,259307,4,HipHop
Pote Baby,In The Kitchen,51,0.881,0.475,1,-8.794,1,0.5,0.303,,0.229,0.615,146.931,182870,4,HipHop
Judas Priest,Lightning Strike,54,0.521,0.915,9,-5.705,0,0.0544,0.0000169,0.43,0.065,0.336,112.507,209453,3,Metal
"Mohammed Rafi, Mukesh",Saat Ajube Is Duniya Mein - Sad Version,16,0.255,0.403,,-10.187,1,0.0448,0.567,0.0000064,0.92,0.621,157.656,1.130666667,4,Bollywood
Seasick Steve,Well Well Well,46,0.667,0.0614,4,-23.806,1,0.0465,0.935,0.111,0.1,0.481,79.649,150733,4,Blues
Anki,My Head,33,0.509,0.952,8,-2.857,1,0.0679,0.0434,0.000401,0.0732,0.622,110.031,270545,4,Rock
VRSTY,MONTERO (Call Me By Your Name),34,0.469,0.884,11,-5.626,1,0.315,0.0506,0.00000398,0.0861,0.174,178.944,180000,4,Rock
The Jam,Town Called Malice,69,0.542,0.91,7,-8.924,1,0.0873,0.00228,0.00524,0.0686,0.775,101.774,173320,4,Indie_Alt
Felix Cartal,My Last Song,15,0.821,0.645,11,-5.385,0,0.0515,0.0473,0.00000211,0.0858,0.328,117.001,155897,4,Pop
Kelvyn Boy,Tele,49,0.848,0.743,1,-7.095,0,0.0804,0.362,0.0014,0.102,0.706,100.036,194400,4,Pop
DDG,Get What You Want (feat. PnB Rock),50,0.799,0.494,7,-12.029,1,0.266,0.147,0.000929,0.115,0.234,136.019,186196,4,HipHop
V. Cartier,Touching,,0.657,0.415,9,-6.46,0,0.0812,0.299,0.0000143,0.102,0.559,78.012,173548,4,Alt_Music
Run–D.M.C.,My Adidas,48,0.83,0.907,1,-8.508,1,0.2,0.000867,,0.358,0.757,95.263,167880,4,HipHop
INXS,Never Tear Us Apart,,0.661,0.613,,-7.56,1,0.0273,0.00298,0.000176,0.176,0.19,96.609,3.07645,3,Rock
Reuben,Freddy Kreuger,36,0.485,0.937,3,-5.088,0,0.0807,0.000044,0.0000601,0.127,0.531,146.157,148827,4,Rock
Chelsea Collins,Hotel Bed (feat. Swae Lee),59,0.631,0.742,7,-4.784,1,0.0949,0.294,,0.148,0.474,149.909,202114,4,Pop
Sharada,Mere Alibaba,4,0.525,0.798,9,-5.619,1,0.0558,0.635,0.0000146,0.365,0.766,114.309,3.873333333,4,Bollywood
little hurricane,Sun Sets West,33,0.439,0.698,,-6.764,1,0.0643,0.171,0.00000373,0.286,0.815,112.726,148800,3,Rock
Indosoul by Karthick Iyer,Rejoicing in Raghuvamsa,31,0.374,0.656,2,-11.757,1,0.045,0.475,0.965,0.118,0.476,100.597,285048,4,Indie_Alt
Katy Kirby,Cool Dry Place,42,0.412,0.348,4,-10.229,1,0.029,0.255,0.00145,0.103,0.427,137.469,300587,4,Indie_Alt
"Ryan Hurd, Maren Morris",Chasing After You (with Maren Morris),77,0.596,0.679,4,-6.395,1,0.0394,0.723,,0.116,0.479,131.912,3.466233333,4,Country
José James,Take Me Home,32,0.777,0.292,,-10.166,0,0.0402,0.336,0.00444,0.0838,0.264,110.108,251024,3,Blues
Francis of Delirium,I Think I'm Losing,32,0.4,0.428,7,-6.617,1,0.0341,0.0396,0.0156,0.0973,0.193,123.319,208427,4,Indie_Alt
Beck,Up All Night,58,0.635,0.909,1,-4.796,0,0.0553,0.00384,0.0852,0.239,0.639,110.005,190448,4,Indie_Alt
